shop_id,2016-10-25,2016-10-26,2016-10-27,2016-10-28,2016-10-29,2016-10-30,2016-10-31
1,53,51,55,52,48,43,32
2,11,16,8,16,20,19,9
3,2,6,4,8,7,13,1
4,15,9,8,17,36,28,13
5,48,0,0,31,33,40,22
6,13,16,19,9,24,26,13
7,31,21,20,33,32,41,19
8,12,8,12,3,16,15,4
9,30,38,27,31,54,67,28
10,14,14,13,12,6,9,13
11,14,19,19,12,5,15,16
12,3,6,2,5,8,5,1
13,150,127,119,136,110,107,111
14,22,32,31,22,33,28,33
15,17,25,20,20,25,32,14
16,4,6,10,7,0,4,3
17,29,25,30,24,27,34,27
18,9,0,16,12,21,18,21
19,31,21,32,35,31,48,22
20,39,43,37,41,44,42,57
21,6,7,8,8,26,15,11
22,21,27,13,19,12,13,18
23,5,5,3,35,20,16,50
24,11,8,10,10,14,19,9
25,26,21,14,26,31,20,22
26,3,3,7,6,14,29,6
27,39,36,38,46,39,42,44
28,13,22,17,14,22,25,16
29,2,5,3,3,5,11,2
30,8,12,14,13,16,12,13
31,34,36,28,32,86,97,36
32,228,228,250,251,81,31,239
33,4,5,3,7,15,20,4
34,45,47,35,62,95,68,51
35,21,23,131,11,38,55,17
36,9,7,11,6,11,16,6
37,62,55,61,62,84,99,48
38,46,51,40,41,24,17,41
39,14,4,14,10,31,42,9
40,14,6,10,12,19,28,13
41,46,37,46,38,105,103,42
42,8,10,4,11,8,16,0
43,22,16,17,39,22,19,20
44,0,0,1,0,0,2,1
45,6,2,2,3,5,11,5
46,39,30,38,30,36,36,35
47,57,69,68,67,26,17,46
48,57,81,58,66,83,110,74
49,44,46,50,46,73,74,53
50,6,4,5,3,11,5,2
51,14,10,21,17,4,2,23
52,2,2,0,1,11,15,3
53,35,41,38,34,38,22,38
54,49,48,45,53,43,54,41
55,144,141,137,157,89,74,153
56,18,27,22,18,30,23,18
57,71,111,92,111,92,96,103
58,226,257,241,277,379,326,237
59,80,94,81,118,97,44,100
60,41,52,44,50,19,25,57
61,17,28,28,32,29,36,21
62,22,20,25,23,29,39,21
63,49,35,33,33,42,55,35
64,10,11,18,15,6,4,14
65,49,52,39,53,77,110,50
66,18,31,24,25,33,24,26
67,8,7,3,7,14,8,7
68,12,19,17,11,7,14,19
69,8,7,10,10,21,9,7
70,2,3,3,4,11,11,1
71,44,48,43,43,42,37,41
72,73,58,54,68,9,98,73
73,20,18,15,33,16,24,23
74,33,22,24,30,14,26,26
75,8,7,2,5,8,11,4
76,2,2,9,12,25,21,7
77,47,32,48,45,27,33,34
78,21,20,25,22,29,29,24
79,42,22,33,41,11,15,40
