shop_id,2016-09-20,2016-09-21,2016-09-22,2016-09-23,2016-09-24,2016-09-25,2016-09-26
1,94,92,91,85,131,108,96
2,32,30,21,31,47,46,29
3,37,26,26,33,40,41,44
4,22,31,34,26,82,92,28
5,151,149,157,125,83,0,141
6,42,37,41,32,41,42,38
7,37,42,48,57,75,84,42
8,18,16,20,23,30,23,13
9,83,84,79,82,98,155,65
10,32,42,31,28,32,24,26
11,57,45,52,46,33,27,37
12,16,27,33,30,58,51,38
13,85,98,74,89,90,99,72
14,22,10,7,23,18,24,24
15,43,37,43,34,63,77,39
16,23,23,14,24,24,17,23
17,32,33,28,44,55,45,36
18,28,35,29,32,47,44,39
19,44,56,54,51,75,84,51
20,46,51,45,69,42,38,55
21,25,31,30,36,67,69,31
22,26,24,27,30,41,36,40
23,51,49,58,59,37,26,15
24,25,18,26,15,47,52,12
25,43,39,42,47,57,58,43
26,36,34,24,28,61,75,28
27,23,49,32,37,34,29,33
28,0,0,0,0,0,0,0
29,29,48,37,46,84,101,40
30,4,12,10,23,24,22,8
31,86,83,76,115,227,244,103
32,142,158,175,208,56,67,169
33,22,26,20,22,39,46,34
34,178,199,129,237,263,159,194
35,56,43,40,26,68,71,46
36,22,23,18,22,23,23,22
37,93,89,118,101,139,166,97
38,47,21,28,29,13,14,37
39,29,40,39,45,147,155,74
40,19,21,22,19,48,41,10
41,40,63,64,68,173,162,42
42,33,34,55,38,55,63,59
43,23,27,33,40,30,44,41
44,12,11,16,15,2,25,12
45,22,16,18,30,40,40,21
46,71,77,62,58,68,84,64
47,61,55,78,61,33,43,68
48,179,136,132,169,219,241,164
49,150,136,122,150,211,307,124
50,17,29,19,23,26,39,23
51,29,21,5,23,20,24,25
52,25,22,20,23,56,69,17
53,35,21,40,40,62,57,29
54,134,123,135,148,124,131,142
55,96,106,100,130,144,158,105
56,27,25,24,15,32,41,21
57,120,108,142,111,146,123,122
58,753,694,697,663,781,810,670
59,56,65,62,94,61,46,50
60,50,50,47,36,68,67,57
61,13,22,12,28,39,30,26
62,25,22,20,32,37,34,22
63,79,67,64,59,77,126,66
64,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
66,19,9,19,31,52,26,19
67,34,34,32,46,94,89,28
68,14,15,17,14,13,15,17
69,31,44,37,29,44,35,46
70,13,21,19,16,29,45,26
71,53,37,72,78,50,56,49
72,151,141,147,147,254,216,165
73,28,25,21,27,24,34,35
74,60,57,55,63,90,82,48
75,28,30,29,32,43,42,41
76,2,11,10,18,32,24,11
77,53,45,55,62,57,67,54
78,31,18,24,30,29,22,20
79,99,65,77,61,38,28,80
80,21,15,24,23,30,26,16
81,52,49,45,54,44,47,53
82,45,38,23,34,39,40,48
83,45,51,48,60,107,94,37
84,53,51,62,69,115,114,36
85,28,25,18,25,38,44,26
86,51,40,34,48,63,81,37
87,57,65,36,59,27,19,47
88,151,159,142,158,266,283,139
89,18,12,22,22,48,35,28
90,90,83,96,93,193,196,91
91,26,32,34,25,67,52,41
92,31,44,53,36,74,72,30
93,64,56,64,62,38,64,49
94,28,26,28,34,27,28,18
95,28,42,50,32,32,25,49
96,64,62,82,66,66,74,54
97,31,38,58,43,47,66,86
98,33,38,37,48,62,49,46
99,28,19,26,11,13,20,32
100,152,172,186,203,213,159,196
101,33,35,28,46,83,67,37
102,38,41,50,42,57,56,51
103,76,69,59,49,70,61,42
104,22,43,38,47,45,33,39
105,32,27,46,44,76,75,32
106,30,33,26,34,19,23,37
107,36,38,30,76,127,125,26
108,38,56,36,46,60,71,40
109,29,35,37,28,35,30,37
110,56,63,44,64,55,23,42
111,24,29,25,26,26,29,20
112,36,28,35,38,48,68,34
113,51,0,55,52,32,42,66
114,210,207,225,248,268,257,199
115,164,164,165,167,155,159,155
116,142,131,166,142,137,114,150
117,51,44,43,49,110,107,51
118,86,89,89,84,30,34,76
119,11,17,17,23,38,27,22
120,58,90,66,78,109,154,67
121,28,25,19,31,27,26,19
122,25,29,17,26,51,39,36
123,41,40,34,42,49,49,37
124,156,118,129,127,194,203,125
125,22,24,19,35,64,35,16
126,32,30,47,61,37,52,44
127,16,28,28,33,60,41,18
128,17,26,24,15,57,55,16
129,67,60,59,50,96,94,61
130,90,95,119,97,120,144,92
131,33,35,43,25,32,25,38
132,20,39,21,15,47,53,26
133,53,48,53,57,14,13,48
134,95,110,114,113,124,91,123
135,95,95,117,114,110,114,93
136,38,31,26,29,26,28,35
137,41,37,33,31,27,32,25
138,119,112,122,133,123,105,108
139,28,37,28,46,79,90,38
140,113,130,118,126,76,89,93
141,16,20,21,15,22,32,14
142,209,219,210,230,97,106,218
143,35,28,42,27,39,41,24
144,51,32,46,46,103,105,55
145,16,18,16,18,27,25,23
146,122,150,137,174,248,302,128
147,34,40,42,41,44,51,46
148,17,26,21,33,34,29,27
149,50,28,28,39,53,70,23
150,19,18,18,18,54,37,21
151,19,43,41,50,39,37,36
152,11,22,20,24,23,16,13
153,22,25,38,46,49,61,29
154,6,12,0,1,6,8,16
155,49,35,43,52,63,80,35
156,34,27,30,33,47,67,31
157,39,19,40,30,50,80,23
158,19,24,18,20,22,27,19
159,22,16,25,34,59,44,32
160,106,99,100,104,57,51,102
161,48,54,45,64,48,56,34
162,35,21,16,24,27,36,32
163,28,31,25,32,39,57,25
164,47,45,45,33,35,36,35
165,63,58,51,91,100,87,67
166,20,26,18,18,76,49,18
167,63,87,65,84,71,85,87
168,32,35,32,41,27,27,27
169,42,33,33,37,89,95,30
170,10,16,13,17,39,42,14
171,110,119,117,141,116,98,90
172,50,69,65,59,96,153,68
173,72,68,66,51,75,88,58
174,91,93,90,72,68,86,136
175,33,40,51,51,107,105,47
176,27,26,38,41,63,55,37
177,36,27,37,42,90,94,24
178,30,36,29,31,50,68,34
179,21,37,25,29,32,28,30
180,71,62,60,53,140,165,107
181,19,29,33,19,41,45,23
182,12,8,14,30,37,28,19
183,88,74,49,99,93,72,94
184,45,30,26,39,57,43,29
185,36,45,31,36,46,42,38
186,28,41,35,43,71,73,43
187,33,15,22,30,42,40,25
188,31,26,31,34,51,71,33
189,154,150,180,188,243,276,174
190,15,30,32,53,50,39,48
191,31,27,27,34,28,34,21
192,27,23,21,21,42,33,14
193,57,53,71,75,93,79,45
194,42,36,26,37,35,26,35
195,23,22,20,32,54,61,22
196,30,16,15,25,67,70,17
197,28,14,16,13,42,50,18
198,86,84,109,79,59,41,102
199,39,47,31,29,55,65,35
200,67,66,61,107,235,238,85
201,19,20,17,18,61,45,29
202,33,48,80,62,52,47,100
203,138,141,147,155,321,306,158
204,27,29,29,29,36,35,40
205,55,52,62,63,53,69,41
206,26,14,26,38,55,45,19
207,40,42,33,44,83,91,42
208,22,25,32,28,42,46,39
209,27,27,16,26,34,49,10
210,33,35,39,41,62,78,36
211,26,19,31,30,44,46,22
212,25,18,15,16,50,67,18
213,24,32,28,23,30,23,23
214,10,21,12,9,22,38,22
215,70,68,58,91,176,183,53
216,12,24,23,21,13,27,18
217,199,216,198,231,332,266,161
218,29,32,18,14,4,8,35
219,16,15,21,21,20,22,20
220,56,50,56,51,34,30,51
221,28,54,36,44,54,65,32
222,9,6,7,14,10,8,17
223,10,14,8,12,16,22,8
224,31,39,37,41,10,7,56
225,29,38,30,33,15,11,37
226,61,77,64,72,73,70,89
227,20,41,19,40,56,60,28
228,20,13,27,30,27,38,28
229,27,23,23,16,34,49,27
230,7,12,21,23,19,23,12
231,26,24,32,25,41,29,28
232,21,21,15,16,16,12,18
233,78,65,71,89,190,209,74
234,67,70,64,76,102,97,86
235,51,55,50,63,86,89,55
236,18,24,24,23,35,33,22
237,11,12,8,8,18,11,13
238,38,38,45,37,32,40,23
239,16,18,25,39,38,44,24
240,106,100,118,124,131,115,91
241,39,42,42,41,39,43,33
242,34,42,32,30,48,29,36
243,86,74,74,54,129,129,76
244,95,90,84,105,115,98,126
245,55,60,49,58,41,42,55
246,0,9,10,5,23,32,12
