shop_id,2016-10-18,2016-10-19,2016-10-20,2016-10-21,2016-10-22,2016-10-23,2016-10-24
1,109,75,84,91,103,110,93
2,0,0,0,17,74,78,26
3,28,36,51,49,64,74,24
4,29,38,17,28,102,111,26
5,106,87,117,101,78,104,226
6,62,58,52,52,54,55,72
7,42,43,50,49,88,104,38
8,18,24,27,19,31,33,33
9,56,79,88,86,109,131,91
10,33,58,31,31,45,35,40
11,63,52,42,39,33,42,53
12,16,17,21,28,31,53,18
13,90,78,96,105,92,117,132
14,9,15,11,8,25,17,11
15,38,38,37,50,89,118,42
16,21,20,25,32,24,32,17
17,28,31,42,41,58,50,27
18,44,0,0,21,47,44,36
19,61,48,59,34,78,115,58
20,59,61,71,57,52,41,67
21,25,37,31,29,67,89,33
22,33,31,39,38,43,54,41
23,8,8,8,4,2,0,17
24,28,24,27,52,100,108,30
25,52,39,47,61,68,70,38
26,32,32,33,25,77,85,32
27,30,28,32,19,38,47,40
28,23,20,21,23,41,54,20
29,41,31,42,49,84,107,56
30,14,12,18,16,19,26,20
31,113,132,91,95,254,219,97
32,150,168,130,147,56,39,145
33,24,22,28,24,59,36,22
34,196,170,191,215,279,245,207
35,39,49,51,43,74,83,30
36,24,30,19,15,28,27,19
37,112,120,107,95,133,179,103
38,29,33,34,25,19,12,36
39,70,36,34,34,96,173,57
40,25,29,24,28,36,44,25
41,60,48,54,68,151,185,56
42,57,51,27,52,45,39,38
43,31,42,39,63,38,65,28
44,23,19,14,15,29,30,24
45,23,18,17,22,33,35,12
46,63,43,33,45,91,83,70
47,73,55,46,63,27,37,63
48,185,173,147,196,290,327,155
49,159,152,152,122,279,331,182
50,24,34,18,32,33,55,36
51,43,30,26,37,36,28,36
52,23,27,18,35,74,76,15
53,31,34,35,38,51,36,30
54,163,157,127,162,155,128,157
55,123,115,107,141,177,228,119
56,15,19,21,28,47,26,30
57,106,126,128,154,118,123,122
58,713,633,735,738,817,959,734
59,50,63,66,131,75,79,60
60,60,52,55,62,81,75,47
61,26,23,27,20,45,45,35
62,31,21,16,26,36,29,27
63,81,70,74,88,83,130,81
64,86,67,47,44,50,42,87
65,128,131,151,157,265,343,116
66,32,21,30,45,27,45,27
67,28,36,25,31,43,54,29
68,11,7,9,13,29,14,10
69,27,25,36,35,47,41,26
70,27,23,20,26,32,44,19
71,51,66,47,93,76,58,79
72,98,157,171,191,264,282,161
73,37,41,33,43,47,47,26
74,48,62,52,54,77,77,63
75,42,53,56,52,33,33,39
76,26,26,5,2,58,32,33
77,45,57,54,72,55,61,79
78,31,23,14,9,10,23,18
79,84,86,67,74,26,46,90
80,17,22,31,20,16,42,20
81,74,40,38,31,55,47,73
82,32,46,45,45,44,43,48
83,56,65,40,58,73,109,46
84,79,73,61,49,93,162,65
85,23,15,16,26,44,37,17
86,39,40,42,66,54,88,44
87,57,72,54,45,9,7,54
88,148,208,125,204,241,280,154
89,8,21,16,23,42,31,20
90,109,89,73,50,143,279,87
91,35,46,34,24,52,61,47
92,43,51,54,53,88,100,45
93,48,47,83,33,64,38,82
94,19,14,22,14,35,14,26
95,47,44,39,52,27,37,52
96,29,45,34,48,69,99,47
97,65,74,73,76,77,82,85
98,48,37,63,40,55,53,60
99,48,25,38,32,31,26,45
100,185,154,156,200,150,125,162
101,36,36,45,34,60,83,58
102,44,47,48,45,50,48,52
103,47,51,53,41,49,34,45
104,43,36,34,54,45,33,39
105,36,26,23,29,82,86,29
106,22,19,21,16,33,21,27
107,37,35,39,67,115,110,38
108,41,43,44,34,71,75,51
109,36,38,43,33,23,47,40
110,52,51,57,34,54,51,45
111,23,27,35,29,49,41,31
112,29,23,38,44,72,66,42
113,59,64,54,60,25,42,38
114,231,193,185,211,208,332,227
115,160,165,164,151,140,179,184
116,148,175,199,144,147,171,178
117,48,46,63,65,131,144,40
118,46,49,50,46,12,23,66
119,15,21,22,27,41,47,22
120,63,64,60,64,118,175,85
121,25,22,25,24,27,33,20
122,35,18,26,31,41,43,17
123,35,37,34,22,44,53,24
124,125,133,152,133,190,254,156
125,28,23,14,20,29,25,26
126,56,75,54,52,52,45,49
127,56,34,26,27,67,63,27
128,13,23,17,21,51,42,13
129,56,58,71,82,113,127,56
130,112,123,94,105,157,116,122
131,28,13,24,24,25,15,35
132,25,28,30,34,38,44,15
133,61,61,54,51,35,40,52
134,157,165,121,129,116,140,181
135,89,83,75,61,74,114,116
136,43,47,42,36,49,35,43
137,20,18,33,37,27,26,31
138,129,135,105,100,84,117,125
139,33,26,28,46,94,82,23
140,140,151,106,101,63,74,121
