shop_id,2016-10-11,2016-10-12,2016-10-13,2016-10-14,2016-10-15,2016-10-16,2016-10-17
1,60,46,56,49,56,47,43
2,0,0,0,0,0,0,0
3,3,4,4,1,8,10,2
4,10,15,5,11,28,38,7
5,35,38,44,25,16,19,47
6,8,17,14,19,21,38,14
7,22,23,30,23,40,32,28
8,10,15,8,3,19,15,10
9,32,25,36,36,51,59,37
10,16,25,8,21,14,15,20
11,12,10,12,16,12,5,24
12,2,3,2,3,6,6,2
13,118,144,113,118,91,123,131
14,33,20,31,36,40,26,39
15,11,19,23,20,50,33,18
16,9,7,5,8,12,5,3
17,26,25,27,16,35,35,32
18,5,7,18,10,12,27,8
19,26,24,32,22,46,45,25
20,46,49,46,53,42,40,43
21,9,7,8,7,17,20,8
22,7,11,17,18,13,26,12
23,9,2,1,2,10,0,12
24,9,7,7,7,17,21,7
25,19,34,25,26,29,23,22
26,12,9,8,6,29,23,7
27,45,42,43,35,25,25,33
28,15,15,17,19,21,17,9
29,0,3,4,5,7,11,1
30,10,13,13,11,11,13,13
31,25,39,35,36,82,69,33
32,232,245,198,247,56,47,238
33,6,7,10,7,19,24,12
34,60,45,31,47,81,83,49
35,31,22,23,19,44,60,26
36,7,14,6,8,7,12,4
37,55,60,71,68,88,105,61
38,47,25,29,41,18,14,35
39,9,16,9,9,43,56,21
40,14,13,13,14,22,18,9
41,48,36,44,60,103,110,32
42,10,6,4,5,12,13,10
43,29,11,3,19,27,18,19
44,0,0,1,2,1,2,1
45,5,2,6,6,6,4,4
46,50,37,41,50,29,37,57
47,61,66,72,66,21,29,65
48,70,69,74,74,94,104,54
49,38,60,54,54,84,97,48
50,4,3,3,3,8,7,5
51,20,12,16,22,10,5,14
52,3,2,4,5,15,9,3
53,46,36,42,50,39,24,45
54,49,36,41,46,50,55,52
55,150,184,168,141,96,71,140
56,22,19,18,12,22,27,13
57,107,76,108,75,85,83,111
58,238,256,222,236,363,386,253
59,84,74,93,67,103,66,103
60,42,45,39,50,41,20,48
61,15,23,25,31,35,23,24
62,22,22,26,26,20,32,20
63,50,36,29,33,43,44,31
64,7,10,11,17,7,10,7
65,49,40,52,48,117,117,41
66,15,11,11,17,26,23,13
67,3,8,2,2,5,9,6
68,10,8,17,11,17,19,8
