shop_id,2016-10-18,2016-10-19,2016-10-20,2016-10-21,2016-10-22,2016-10-23,2016-10-24
1,63,40,41,52,58,46,49
2,0,0,0,0,25,25,11
3,1,4,6,5,6,5,4
4,9,12,7,7,34,47,10
5,36,30,31,26,28,41,67
6,13,17,17,17,19,11,7
7,36,15,15,29,26,42,35
8,7,3,8,4,15,22,8
9,34,32,32,33,49,70,46
10,13,26,18,20,7,20,14
11,25,13,12,16,5,5,15
12,1,4,0,2,4,6,2
13,109,110,107,111,112,109,124
14,34,31,22,18,25,18,36
15,10,10,14,20,22,43,18
16,12,4,6,6,6,18,2
17,22,29,20,16,38,24,23
18,7,3,0,0,25,12,17
19,25,30,33,17,26,49,22
20,41,34,49,43,38,42,36
21,6,11,11,9,27,22,11
22,12,24,16,16,19,22,15
23,2,4,3,2,0,0,11
24,11,6,4,21,29,22,7
25,27,18,20,19,25,19,22
26,10,10,10,11,22,23,10
27,24,25,39,35,44,38,42
28,10,3,10,24,22,24,17
29,4,1,3,7,11,11,8
30,9,15,10,12,14,9,6
31,23,47,25,35,88,91,27
32,221,248,244,260,95,33,235
33,7,4,3,9,15,9,9
34,39,62,45,44,77,67,42
35,19,20,19,29,43,44,18
36,6,6,18,9,7,19,8
37,58,59,51,65,71,112,58
38,40,39,51,36,23,22,48
39,24,14,7,8,25,46,15
40,8,11,11,10,18,23,4
41,41,50,40,46,60,106,45
42,7,8,4,15,3,5,6
43,13,21,24,21,31,25,25
44,1,0,1,1,0,1,1
45,3,6,7,3,7,8,5
46,51,39,31,35,32,44,49
47,63,56,65,69,34,32,58
48,64,75,68,62,86,140,58
49,41,48,52,48,89,130,56
50,3,2,3,7,12,16,4
51,19,13,11,17,8,9,19
52,3,2,5,1,12,13,1
53,37,40,47,47,40,27,42
54,69,58,44,54,60,66,40
55,143,118,153,171,68,87,146
56,16,25,23,14,23,21,19
57,84,84,95,69,108,84,97
58,215,213,220,248,335,407,271
59,84,83,74,73,91,59,104
60,55,59,59,63,35,20,54
61,28,26,33,26,28,30,19
62,22,20,17,19,24,30,23
63,46,33,40,34,48,46,18
64,9,5,8,4,4,2,9
65,33,55,54,54,103,135,60
66,18,24,17,24,38,26,23
67,10,5,5,5,4,1,3
68,8,14,12,13,12,14,18
69,16,6,7,11,13,24,16
70,0,3,5,2,17,5,2
71,47,48,51,53,42,42,58
72,37,61,64,67,87,78,63
73,20,18,27,21,26,19,21
74,18,10,24,30,19,20,26
75,11,13,3,9,10,5,7
76,2,8,4,3,4,13,7
77,29,43,39,37,36,64,40
78,21,16,23,21,19,14,25
79,44,24,47,25,6,17,35
80,8,7,11,7,16,18,14
81,10,8,9,11,9,16,6
82,51,49,49,45,24,18,50
83,33,34,33,29,46,49,17
84,14,17,16,13,26,42,13
