shop_id,2016-10-25,2016-10-26,2016-10-27,2016-10-28,2016-10-29,2016-10-30,2016-10-31
1,106,82,90,114,116,145,65
2,36,39,41,42,64,64,38
3,36,31,34,53,61,66,40
4,28,33,26,29,108,109,45
5,186,0,0,86,101,128,105
6,64,58,65,74,62,76,61
7,51,47,42,39,79,79,30
8,26,28,21,19,30,33,17
9,82,76,70,74,107,128,82
10,30,53,39,46,43,34,56
11,56,47,43,45,48,60,62
12,16,31,24,28,53,45,29
13,106,76,92,80,82,108,89
14,21,14,17,17,19,28,15
15,49,42,51,57,100,103,52
16,17,23,24,27,16,21,16
17,25,32,32,38,46,29,30
18,35,23,35,31,72,56,36
19,37,30,51,44,85,99,51
20,69,48,54,52,39,55,49
21,31,33,37,45,74,78,47
22,32,40,36,43,54,49,63
23,24,9,6,13,18,28,40
24,41,37,29,25,43,59,27
25,39,43,34,55,61,58,40
26,31,34,31,24,65,74,24
27,24,36,42,25,43,26,26
28,24,15,17,25,36,43,14
29,40,48,45,62,112,123,46
30,8,20,18,18,17,22,13
31,93,113,64,100,270,282,117
32,126,172,157,115,72,34,148
33,31,37,28,26,47,41,22
34,196,205,171,238,294,281,183
35,52,37,154,34,47,74,34
36,25,15,25,14,22,22,17
37,104,86,107,110,141,170,94
38,57,50,40,39,20,21,34
39,43,30,40,39,103,135,43
40,34,30,24,29,46,33,22
41,67,46,53,78,144,187,47
42,21,44,41,46,46,50,7
43,55,34,49,43,30,76,35
44,16,12,24,27,31,27,17
45,10,20,17,14,29,29,15
46,57,44,61,53,70,75,62
47,64,84,58,61,18,31,47
48,149,139,150,160,250,247,186
49,154,142,162,146,259,322,203
50,25,23,33,16,40,53,56
51,40,43,35,49,22,20,36
52,23,22,28,35,60,57,31
53,27,26,37,34,38,24,26
54,127,138,140,126,145,183,138
55,123,116,112,135,191,171,94
56,23,29,22,26,47,43,23
57,122,190,131,151,95,117,93
58,740,712,720,706,856,872,722
59,62,61,74,116,33,101,55
60,53,56,47,79,108,120,61
61,29,30,23,40,43,52,21
62,31,31,14,31,47,63,23
63,89,64,79,81,100,133,74
64,83,94,71,72,68,47,86
65,117,134,126,101,214,287,144
66,26,31,44,42,36,47,29
67,23,24,15,27,50,56,20
68,14,21,12,11,19,27,11
69,31,23,29,51,38,39,27
70,18,21,19,28,44,46,15
71,60,64,52,61,67,92,57
72,157,165,155,180,160,100,251
73,49,38,49,36,37,58,41
74,66,69,65,66,89,107,51
75,67,39,39,38,53,64,52
76,23,23,28,30,68,51,22
77,50,69,62,51,44,65,47
78,18,21,16,24,23,27,26
79,98,62,78,79,37,35,102
80,18,29,25,21,25,40,24
81,57,36,51,9,20,42,44
82,48,44,39,45,52,58,54
83,52,48,58,47,105,110,46
84,85,65,67,72,174,169,67
85,20,16,16,23,33,43,11
86,43,52,46,36,81,58,41
87,58,53,55,54,15,9,51
88,165,213,182,185,245,281,190
89,17,9,21,17,98,49,21
90,106,73,71,111,250,270,105
91,36,34,35,37,53,47,34
92,51,52,50,81,111,70,46
93,90,87,91,68,53,40,78
94,19,27,17,15,42,27,20
95,48,43,34,52,38,37,29
96,57,71,62,81,64,90,59
97,74,9,83,81,72,103,109
98,54,56,47,47,78,70,50
99,43,37,42,41,25,41,46
100,189,189,195,193,167,149,169
101,61,50,49,41,98,106,53
102,47,45,48,48,43,40,47
103,46,53,42,40,56,49,33
104,49,47,35,46,43,28,35
105,37,22,35,47,69,91,37
106,28,17,26,26,29,20,20
107,39,47,33,61,166,149,37
108,56,43,60,61,62,86,44
109,38,41,35,38,37,35,36
110,48,47,39,44,52,59,37
111,31,26,33,28,50,37,38
112,38,32,31,30,64,67,30
113,64,61,51,80,35,51,64
114,193,235,229,286,285,264,185
115,188,181,115,174,113,133,136
116,162,217,169,175,132,146,152
117,59,52,47,52,141,128,50
118,52,67,60,46,13,18,61
119,14,16,15,20,56,41,23
120,62,87,72,69,113,138,69
121,17,22,22,39,27,39,21
122,31,26,31,36,36,40,28
123,37,29,13,29,45,43,22
124,153,152,123,110,197,205,155
125,14,13,15,31,24,17,10
126,67,50,49,49,43,46,75
127,23,31,30,23,42,50,20
128,12,24,19,19,32,51,15
129,63,50,63,65,180,175,64
130,116,91,116,97,152,166,106
131,13,17,27,15,13,29,21
132,15,17,12,25,69,67,27
133,52,55,47,54,39,42,62
134,180,149,146,108,131,133,159
135,99,87,91,95,123,100,81
136,40,41,43,64,37,42,46
137,27,26,37,36,32,47,25
138,131,95,130,131,128,134,124
139,36,35,34,52,98,82,31
140,133,119,107,146,77,77,89
141,21,14,13,20,32,31,16
142,162,190,198,180,57,71,183
143,35,42,46,31,58,55,50
144,35,35,35,38,90,117,39
145,20,21,20,18,22,24,13
146,154,140,115,143,300,319,174
147,57,41,47,49,32,40,36
148,15,31,25,32,29,27,32
149,36,31,40,42,159,133,44
150,19,43,21,22,57,58,23
151,48,57,52,86,44,23,55
152,24,18,26,21,38,29,19
153,24,28,24,17,55,39,27
154,0,2,4,2,2,0,5
155,45,63,36,52,59,75,36
156,33,32,33,40,52,57,48
157,33,31,27,32,59,49,41
158,24,19,20,20,17,15,26
159,19,28,27,18,45,42,31
160,89,74,77,73,51,47,69
161,53,43,94,75,43,61,83
162,27,33,29,22,33,27,19
163,31,29,31,29,51,51,27
164,60,58,76,62,51,48,52
165,50,39,53,65,102,113,67
166,19,32,24,23,74,81,23
167,91,126,76,85,76,65,99
168,38,39,38,26,35,48,39
169,38,35,44,30,118,93,32
170,27,21,22,27,77,75,31
171,115,124,110,128,136,110,97
172,65,76,52,75,166,151,73
173,59,57,50,65,84,80,85
174,101,100,79,90,71,89,108
175,40,40,47,53,99,107,35
176,31,26,47,40,78,58,32
177,28,20,24,39,76,77,26
178,23,23,21,22,32,42,17
179,16,34,5,28,35,39,19
180,80,77,58,69,100,161,99
181,24,21,29,29,43,47,26
182,13,15,20,15,21,27,8
183,87,59,70,77,87,57,85
184,41,44,35,31,55,59,41
185,46,57,41,37,40,58,53
186,39,43,55,49,83,93,34
187,36,34,23,27,30,23,30
188,46,22,32,29,35,53,38
189,193,167,167,194,291,173,135
190,32,31,41,46,41,43,23
191,25,21,28,31,40,23,24
192,18,21,14,10,39,52,14
193,52,63,56,61,126,119,46
194,26,33,32,33,14,17,27
195,34,25,26,26,60,70,17
196,20,17,10,65,104,154,21
197,17,26,13,23,45,56,20
198,69,76,75,66,53,34,75
199,44,29,63,50,82,105,51
200,93,52,76,84,227,226,70
201,15,11,16,12,45,39,10
202,110,82,103,104,37,0,84
203,178,139,192,253,321,403,161
204,48,33,35,27,20,20,14
205,50,71,56,58,52,55,47
206,24,16,22,35,37,51,26
207,31,31,22,37,91,123,24
208,43,55,39,60,56,76,48
209,20,14,17,23,69,85,26
210,54,37,37,60,75,101,43
211,38,40,39,22,58,46,25
212,24,15,11,24,54,53,14
213,46,48,20,35,24,20,38
214,9,17,9,10,35,37,14
215,66,65,69,83,199,183,64
216,17,20,16,25,14,27,26
217,189,186,172,229,305,279,213
218,12,17,19,20,7,11,20
219,26,8,21,7,10,10,11
220,57,50,50,63,31,23,54
221,60,72,65,66,82,85,73
222,15,15,18,17,10,14,10
223,17,13,17,10,9,25,9
224,35,27,31,34,10,3,30
225,37,29,44,39,21,23,34
226,76,72,38,73,72,80,80
227,14,24,22,26,69,74,31
228,16,12,24,24,29,29,19
229,30,32,30,20,36,35,21
230,23,34,22,27,27,22,21
231,28,24,39,31,48,49,28
232,22,27,23,19,14,14,17
233,92,76,105,116,246,262,107
234,90,84,72,87,97,83,78
235,45,62,52,72,94,112,56
236,18,14,20,23,29,42,24
237,23,18,12,22,30,24,25
238,26,29,31,34,41,30,29
239,28,39,22,31,39,51,30
240,100,130,113,130,125,100,97
241,57,27,34,37,50,56,66
242,27,39,46,25,29,30,31
243,63,68,60,83,137,155,71
244,111,109,93,108,49,58,96
245,100,68,83,109,107,88,115
246,16,13,15,16,125,57,21
247,62,68,64,70,61,79,76
248,38,30,40,33,24,45,27
249,81,118,98,106,39,32,98
250,23,18,21,18,33,50,19
251,43,58,53,47,19,27,51
252,49,49,59,49,102,73,52
253,19,29,28,25,79,76,30
254,79,87,96,90,79,51,84
255,23,34,32,29,15,20,29
256,63,76,49,55,125,112,53
257,22,25,17,26,29,25,20
258,28,20,21,39,44,54,32
259,25,15,28,34,40,27,35
260,28,15,15,19,37,40,27
261,54,36,41,50,98,93,62
262,44,62,41,68,64,69,59
263,31,42,39,43,48,40,34
264,32,25,16,21,40,48,15
265,77,68,72,88,102,94,85
266,14,9,21,15,24,23,16
267,35,49,39,42,40,26,39
268,37,20,29,32,16,25,21
269,50,41,42,43,36,33,38
270,29,11,26,33,38,29,40
271,53,29,41,34,35,35,38
272,87,99,83,118,114,97,115
273,43,28,32,57,83,96,53
274,13,23,21,17,20,20,20
275,252,263,248,213,223,172,236
276,54,37,62,76,101,108,61
277,14,13,13,19,54,48,7
278,86,141,107,116,232,236,104
279,202,206,204,224,305,326,217
280,37,38,33,35,67,63,44
281,49,66,58,77,100,109,48
282,84,105,86,66,43,27,65
283,22,11,18,20,58,39,17
284,12,9,17,18,49,54,15
285,96,94,99,177,84,117,109
286,179,120,191,103,92,127,160
287,80,71,69,106,125,126,86
288,30,26,48,39,77,70,34
289,11,4,8,17,31,29,15
290,26,26,27,27,26,25,18
291,92,64,101,57,33,24,100
292,70,60,55,53,25,25,54
293,64,82,68,63,64,80,72
294,91,86,80,91,88,69,87
295,33,18,23,11,40,39,20
296,138,121,134,163,249,294,132
297,110,109,160,112,87,125,74
298,125,159,117,174,339,377,146
299,64,52,64,84,124,143,79
300,29,23,30,23,22,31,11
301,22,34,23,24,41,27,20
302,69,72,56,69,25,37,77
303,28,23,27,27,76,58,27
304,85,76,86,111,92,78,83
305,28,43,38,36,70,61,36
306,339,309,311,312,85,58,334
307,24,48,35,34,59,58,21
308,63,61,50,86,49,46,79
309,67,65,75,66,56,33,58
310,40,42,34,56,66,87,44
311,23,27,42,46,8,4,29
312,47,46,49,43,44,38,54
313,235,210,246,202,180,21,203
314,55,42,31,60,62,62,49
315,64,65,55,60,79,71,59
316,128,131,56,70,67,93,106
317,25,20,25,23,62,76,29
318,61,75,73,77,99,94,73
319,93,53,68,61,58,64,88
320,81,77,81,94,172,155,89
321,50,47,68,47,47,53,49
322,26,20,31,12,14,10,23
323,84,84,87,72,105,107,68
324,62,65,36,31,31,44,44
325,28,25,20,34,63,57,20
326,43,33,51,46,53,51,52
327,29,30,32,22,41,36,35
328,73,60,65,48,70,87,60
329,20,21,23,11,28,39,20
330,19,23,18,18,86,70,10
331,36,37,28,20,0,3,35
332,27,50,36,45,67,73,39
333,38,27,28,26,47,48,36
334,56,63,68,44,67,75,46
335,50,45,54,42,37,35,64
336,104,74,73,94,261,242,99
337,20,22,22,31,40,35,19
338,149,113,141,197,452,524,141
339,44,40,57,45,76,75,42
340,34,20,25,12,22,28,16
341,56,73,74,77,175,180,68
342,44,39,47,46,63,46,55
343,43,38,34,43,45,49,37
344,39,59,52,73,48,73,38
345,30,35,36,46,48,37,34
346,68,66,73,56,41,53,68
347,26,17,21,20,31,34,17
348,133,157,96,141,235,198,142
349,46,46,63,61,53,49,57
350,81,109,110,81,48,40,73
351,44,39,26,52,27,31,33
352,68,85,79,78,6,1,84
353,22,27,32,14,24,37,43
354,22,26,27,18,28,35,17
355,28,32,40,37,24,16,28
356,44,38,35,49,47,45,45
357,8,13,13,20,20,9,16
358,65,62,58,57,31,44,50
359,68,50,43,47,62,61,46
360,44,44,52,73,121,96,56
361,72,88,97,91,49,47,87
362,52,52,57,62,45,39,36
363,15,23,17,34,25,28,16
364,35,35,32,40,78,89,32
365,18,21,19,28,31,44,21
366,29,38,51,41,25,9,45
367,32,22,26,21,26,42,34
368,54,53,57,31,16,33,65
369,29,62,47,42,63,77,34
370,59,47,74,95,199,229,65
371,72,58,65,67,126,148,71
372,27,28,18,21,33,37,17
373,20,29,28,45,26,39,26
374,15,22,24,25,37,40,23
375,12,19,29,20,25,36,11
376,18,12,17,12,32,25,12
377,30,40,43,34,30,26,35
378,57,58,63,63,51,40,48
379,16,14,12,22,69,60,14
380,69,77,62,84,105,117,46
381,11,5,9,7,15,16,12
382,19,16,10,7,23,21,14
383,47,45,50,38,43,37,46
384,71,80,72,82,23,28,84
385,24,13,16,18,31,22,10
386,55,58,62,66,90,95,53
387,30,34,40,49,52,73,42
388,42,36,60,50,104,117,48
389,53,62,68,68,68,53,61
390,25,30,24,30,93,84,32
391,123,111,113,177,138,123,71
