shop_id,2016-09-20,2016-09-21,2016-09-22,2016-09-23,2016-09-24,2016-09-25,2016-09-26
1,45,38,51,47,57,47,58
2,8,11,15,10,9,28,9
3,0,3,3,8,7,5,7
4,8,8,15,15,48,48,12
5,34,37,41,56,0,4,45
6,10,11,14,12,13,25,16
7,23,36,20,27,45,55,20
8,9,9,7,16,10,19,6
9,44,37,40,48,84,85,30
10,13,15,16,13,15,17,17
11,10,15,8,15,4,6,14
12,6,0,6,2,10,13,7
13,105,97,107,126,117,109,116
14,28,31,29,37,29,36,37
15,20,16,19,18,32,36,8
16,5,5,8,10,10,13,5
17,22,31,32,32,36,32,23
18,5,9,13,20,11,17,4
19,18,29,34,22,51,44,20
20,39,27,41,47,40,33,28
21,12,12,4,12,23,22,9
22,15,14,6,21,18,15,9
23,64,72,71,80,25,19,5
24,12,4,12,4,31,18,6
25,16,24,27,20,32,20,29
26,7,13,13,11,28,30,9
27,38,40,32,39,28,19,27
28,0,0,0,0,0,0,0
29,5,2,1,1,9,6,4
30,6,10,9,5,16,10,8
31,33,32,39,36,97,115,38
32,223,228,279,218,77,37,267
33,2,6,10,11,23,12,11
34,47,41,46,60,76,20,59
35,25,25,32,27,41,66,33
36,5,3,7,1,7,10,3
37,62,53,74,69,78,107,59
38,48,47,38,39,26,18,40
39,10,16,27,13,95,87,21
40,7,13,9,13,22,28,6
41,41,44,52,44,100,110,43
42,15,11,10,13,22,17,12
43,20,12,12,22,21,18,20
44,0,0,0,1,0,0,0
45,8,6,5,8,15,15,9
46,61,55,57,70,36,43,49
47,48,49,53,68,27,26,68
48,67,52,63,66,118,117,49
49,40,55,52,45,90,84,37
50,2,2,5,4,7,5,3
51,15,17,11,16,6,5,23
52,4,4,5,2,8,10,6
53,40,39,37,42,44,34,38
54,61,52,80,60,73,70,69
55,138,110,102,128,98,80,154
56,14,23,17,18,33,17,20
57,96,98,113,95,99,128,114
58,268,232,245,285,330,368,248
59,82,91,108,95,102,80,103
60,52,56,39,58,22,20,40
61,16,14,28,19,26,19,21
62,25,25,26,16,31,31,28
63,49,46,40,40,49,51,36
64,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0
66,25,22,7,16,27,27,19
67,4,4,8,4,18,12,7
68,10,13,21,14,14,15,13
69,7,4,19,20,10,14,11
70,2,5,4,7,9,10,4
71,43,47,39,60,42,38,54
72,43,45,53,47,81,87,49
73,13,20,19,19,35,20,17
74,23,31,29,25,19,15,22
75,5,5,5,14,4,7,9
76,0,2,6,7,12,10,12
77,26,38,36,53,49,52,33
78,22,25,23,29,16,23,27
79,25,41,27,38,14,13,36
80,10,13,11,13,13,13,5
81,10,11,9,8,6,9,9
82,38,35,38,41,21,15,39
83,25,32,29,28,56,52,39
84,23,17,23,9,61,47,16
85,19,13,23,25,29,38,24
86,17,10,16,13,15,29,16
87,27,17,12,23,4,6,27
88,79,84,95,95,133,148,104
89,0,0,4,4,4,4,5
90,17,13,18,33,49,45,15
91,23,11,16,13,21,21,15
92,16,17,16,13,21,26,12
93,57,48,43,37,39,36,48
94,58,67,49,51,30,18,54
95,36,40,38,40,24,33,42
96,52,39,52,39,57,40,47
97,1,21,28,18,12,22,8
98,1,7,4,6,8,4,5
99,5,5,8,2,0,0,6
100,146,149,134,163,191,115,126
101,5,1,5,7,8,9,4
102,20,26,20,31,27,34,26
103,17,9,14,23,27,23,13
104,29,39,33,22,27,34,33
105,23,23,10,33,58,46,25
106,16,15,18,20,7,12,28
107,5,3,5,14,38,17,4
108,21,34,33,21,43,37,20
109,18,21,14,17,14,14,16
110,48,65,50,38,34,28,39
111,22,17,23,21,20,15,18
112,14,15,12,16,24,24,11
113,27,45,3,38,35,25,32
114,222,249,264,246,103,114,239
115,70,188,194,214,179,192,209
116,101,84,86,108,49,67,105
117,5,5,2,4,17,15,10
118,13,9,21,17,5,5,22
119,11,0,7,15,21,18,5
120,40,34,50,32,52,77,36
121,18,23,24,12,19,25,15
122,9,6,15,11,14,16,5
123,9,10,6,11,23,18,7
124,60,73,70,71,95,78,60
125,19,8,9,14,18,29,13
126,6,12,11,5,5,8,7
127,9,8,9,6,11,10,12
128,0,1,2,2,7,5,0
129,36,45,44,44,43,66,29
130,59,41,63,53,78,92,36
131,12,7,5,8,14,7,10
132,2,3,2,6,7,6,3
133,32,29,29,31,16,13,25
134,104,99,98,93,86,82,94
135,16,13,16,18,32,27,16
136,24,27,27,22,11,13,40
137,34,28,27,27,19,18,20
138,37,44,40,35,42,29,29
139,8,9,8,5,14,11,0
140,156,135,121,128,59,46,134
141,6,9,4,4,14,17,8
142,213,229,221,250,105,91,257
143,56,55,47,59,47,42,26
144,7,6,7,11,29,18,10
145,21,20,21,21,35,29,10
146,85,93,109,96,166,136,78
147,43,38,39,45,28,25,44
148,17,16,28,18,18,17,22
149,9,9,3,5,16,5,3
150,2,6,1,9,3,0,7
151,0,28,27,30,11,19,27
152,3,1,6,7,5,9,4
153,11,15,16,18,24,32,15
154,118,98,102,37,86,86,122
155,40,36,39,44,48,41,23
156,19,16,17,17,27,28,28
157,42,27,28,47,31,28,20
158,9,6,8,12,8,15,9
159,9,6,10,13,17,15,11
160,155,177,163,169,24,24,184
161,18,17,25,21,6,19,12
162,36,35,26,38,40,30,30
163,20,10,7,9,30,32,14
164,100,110,103,99,52,72,103
165,5,17,2,18,23,16,11
166,1,2,3,0,3,7,1
167,21,19,18,18,11,18,23
168,27,19,23,23,18,22,34
169,2,2,2,4,8,8,7
170,8,2,9,8,17,23,10
171,90,97,90,106,91,57,75
172,21,29,21,24,48,49,23
173,21,28,24,23,47,39,29
174,27,31,31,24,26,35,28
175,3,7,5,2,13,9,8
176,3,4,7,6,18,9,6
177,39,39,54,43,76,55,37
178,6,7,9,12,22,32,8
179,27,32,19,25,39,45,31
180,69,55,46,48,119,118,86
181,9,16,13,17,22,26,17
182,7,8,3,12,12,9,4
183,106,100,89,97,42,35,104
184,5,7,9,9,8,9,5
185,17,12,13,24,38,37,27
186,37,34,27,48,88,69,46
187,27,31,27,46,11,22,25
188,21,17,24,26,33,27,20
189,59,52,74,55,115,138,57
190,9,8,18,12,11,13,10
191,26,38,26,39,11,13,24
192,11,10,14,11,17,17,10
193,23,12,29,33,33,56,17
194,5,5,3,5,2,1,7
195,1,1,4,0,3,5,0
196,20,21,10,21,25,24,8
197,1,2,0,2,6,7,2
198,44,35,44,39,23,21,42
199,19,27,28,23,37,36,24
200,42,31,41,38,61,68,47
201,2,4,4,2,5,6,7
202,5,13,21,24,6,8,36
203,47,46,46,54,102,84,48
204,22,29,32,24,25,12,31
205,22,36,33,34,31,26,30
206,2,0,1,1,0,0,0
207,5,4,1,5,10,15,4
208,8,7,9,10,23,19,9
209,6,4,3,3,5,15,5
210,7,12,7,15,18,14,11
211,16,22,18,17,26,23,7
212,3,0,0,1,5,1,1
213,20,18,25,10,14,15,19
214,0,0,0,0,1,0,0
215,10,9,14,10,18,26,5
216,12,1,11,8,11,14,6
217,47,42,40,40,56,51,42
218,41,43,48,55,18,14,43
219,3,6,7,5,4,5,6
220,1,3,0,2,0,4,4
221,25,17,16,24,18,18,8
222,5,9,3,6,4,3,12
223,0,0,0,0,0,0,0
224,35,59,42,58,26,8,65
