shop_id,2016-10-11,2016-10-12,2016-10-13,2016-10-14,2016-10-15,2016-10-16,2016-10-17
1,86,101,85,105,90,96,81
2,0,0,0,0,0,0,0
3,32,30,22,29,59,35,32
4,50,62,47,66,48,62,53
5,79,85,73,77,87,92,105
6,25,23,25,33,27,24,20
7,39,32,50,59,73,60,63
8,43,26,30,30,40,38,32
9,104,99,89,94,89,80,132
10,46,42,30,28,31,54,40
11,24,32,19,40,23,23,26
12,28,29,29,27,26,23,32
13,27,31,28,28,33,36,24
14,14,11,7,6,10,7,13
15,56,58,69,53,63,58,64
16,9,13,9,22,13,9,21
17,18,23,25,31,43,32,18
18,30,34,23,62,57,37,32
19,76,72,94,83,83,86,92
20,73,46,44,51,62,59,51
21,33,25,28,46,43,30,31
22,54,58,46,66,45,55,35
23,0,2,0,3,0,1,1
24,14,36,38,35,42,30,18
25,47,42,33,48,54,33,28
26,22,34,27,42,42,42,16
27,16,15,14,19,19,11,11
28,24,24,27,40,30,24,26
29,46,48,49,67,78,66,38
30,10,13,7,15,14,13,11
31,182,161,169,194,206,190,200
32,40,37,41,43,26,15,57
33,24,27,25,36,48,36,37
34,123,121,93,192,203,123,134
35,71,77,53,77,64,89,52
36,36,58,35,33,41,41,32
37,41,46,38,56,56,43,41
38,18,16,14,15,27,17,27
39,172,189,163,202,188,169,184
40,56,55,36,47,34,57,52
41,65,57,45,87,89,76,64
42,23,27,26,50,37,38,28
43,6,15,6,12,7,10,22
44,33,17,30,29,32,34,25
45,9,13,4,23,24,10,10
46,83,81,81,75,46,67,100
47,32,39,36,35,30,29,35
48,175,160,168,160,206,158,136
49,173,204,197,224,254,215,208
50,32,26,32,21,31,14,37
51,16,7,7,14,5,7,14
52,19,19,32,31,50,35,23
53,46,48,49,54,41,46,43
54,101,105,112,139,126,99,146
55,53,60,76,134,85,72,81
56,13,12,14,18,23,15,14
57,62,48,55,78,48,51,54
58,649,667,694,700,684,654,715
59,14,11,14,45,18,31,21
60,49,49,44,60,49,43,37
61,29,33,34,34,27,43,33
62,13,26,24,32,21,17,28
63,100,98,101,68,84,102,110
64,53,78,56,59,39,55,59
65,148,181,142,185,205,175,168
66,7,16,8,29,13,10,10
67,27,15,29,42,31,24,19
68,30,30,26,29,26,24,39
69,37,38,32,47,56,54,30
70,27,24,23,27,22,27,21
71,41,48,51,53,28,32,49
72,257,266,269,291,284,274,256
73,35,24,40,40,48,41,30
74,37,43,24,32,39,25,24
75,24,36,30,39,20,33,34
76,11,12,12,10,23,7,15
77,9,24,15,43,20,23,18
78,13,7,17,16,10,12,10
79,32,48,43,35,8,5,32
